# Log Gross Income (lower edge), Log Gross Income (upper edge), Log Net Wealth (lower edge), Log Net Wealth (upper edge), Probability
8.913824676711366, 9.068768435863701, 3.2131076800439287, 4.016384600054911, 0.016634471076037417
8.913824676711366, 9.068768435863701, 4.016384600054911, 4.8196615200658925, 0.06734230981317667
8.913824676711366, 9.068768435863701, 4.8196615200658925, 5.622938440076875, 0.07512353638528438
8.913824676711366, 9.068768435863701, 5.622938440076875, 6.426215360087857, 0.11053813119613522
8.913824676711366, 9.068768435863701, 6.426215360087857, 7.22949228009884, 0.08907047155861735
8.913824676711366, 9.068768435863701, 7.22949228009884, 8.032769200109822, 0.1008468161841969
8.913824676711366, 9.068768435863701, 8.032769200109822, 8.836046120120804, 0.12047310068977095
8.913824676711366, 9.068768435863701, 8.836046120120804, 9.639323040131785, 0.17056292031596856
8.913824676711366, 9.068768435863701, 9.639323040131785, 10.442599960142768, 0.10355876817908079
8.913824676711366, 9.068768435863701, 10.442599960142768, 11.24587688015375, 0.0566322426424311
8.913824676711366, 9.068768435863701, 11.24587688015375, 12.049153800164733, 0.032805798707787145
8.913824676711366, 9.068768435863701, 12.049153800164733, 12.852430720175715, 0.016709194544930847
8.913824676711366, 9.068768435863701, 12.852430720175715, 13.655707640186696, 0.007213838333862218
8.913824676711366, 9.068768435863701, 13.655707640186696, 14.45898456019768, 0.0
8.913824676711366, 9.068768435863701, 14.45898456019768, 15.262261480208661, 0.0
8.913824676711366, 9.068768435863701, 15.262261480208661, 16.065538400219644, 0.0
9.068768435863701, 9.223712195016034, 0.0, 0.8032769200109822, 0.005433835847880706
9.068768435863701, 9.223712195016034, 0.8032769200109822, 1.6065538400219643, 0.00673518684673966
9.068768435863701, 9.223712195016034, 1.6065538400219643, 2.4098307600329463, 0.01077470144367915
9.068768435863701, 9.223712195016034, 2.4098307600329463, 3.2131076800439287, 0.00974528435196134
9.068768435863701, 9.223712195016034, 3.2131076800439287, 4.016384600054911, 0.03776090823014936
9.068768435863701, 9.223712195016034, 4.016384600054911, 4.8196615200658925, 0.03374334216675273
9.068768435863701, 9.223712195016034, 4.8196615200658925, 5.622938440076875, 0.06676593079746393
9.068768435863701, 9.223712195016034, 5.622938440076875, 6.426215360087857, 0.08960971775109697
9.068768435863701, 9.223712195016034, 6.426215360087857, 7.22949228009884, 0.10257617817074415
9.068768435863701, 9.223712195016034, 7.22949228009884, 8.032769200109822, 0.11016951857559594
9.068768435863701, 9.223712195016034, 8.032769200109822, 8.836046120120804, 0.16330536216772262
9.068768435863701, 9.223712195016034, 8.836046120120804, 9.639323040131785, 0.12557263644924138
9.068768435863701, 9.223712195016034, 9.639323040131785, 10.442599960142768, 0.13645160825052766
9.068768435863701, 9.223712195016034, 10.442599960142768, 11.24587688015375, 0.05611252740375982
9.068768435863701, 9.223712195016034, 11.24587688015375, 12.049153800164733, 0.029763495035492298
9.068768435863701, 9.223712195016034, 12.049153800164733, 12.852430720175715, 0.010873921352628532
9.068768435863701, 9.223712195016034, 12.852430720175715, 13.655707640186696, 0.004605845158563884
9.068768435863701, 9.223712195016034, 13.655707640186696, 14.45898456019768, 0.0
9.068768435863701, 9.223712195016034, 14.45898456019768, 15.262261480208661, 0.0
9.068768435863701, 9.223712195016034, 15.262261480208661, 16.065538400219644, 0.0
9.223712195016034, 9.37865595416837, 0.0, 0.8032769200109822, 0.007507417619449123
9.223712195016034, 9.37865595416837, 0.8032769200109822, 1.6065538400219643, 0.0
9.223712195016034, 9.37865595416837, 1.6065538400219643, 2.4098307600329463, 0.02070605666408325
9.223712195016034, 9.37865595416837, 2.4098307600329463, 3.2131076800439287, 0.004155127959640058
9.223712195016034, 9.37865595416837, 3.2131076800439287, 4.016384600054911, 0.036847101892489326
9.223712195016034, 9.37865595416837, 4.016384600054911, 4.8196615200658925, 0.03375732477927782
9.223712195016034, 9.37865595416837, 4.8196615200658925, 5.622938440076875, 0.05461933495304425
9.223712195016034, 9.37865595416837, 5.622938440076875, 6.426215360087857, 0.09230270882618344
9.223712195016034, 9.37865595416837, 6.426215360087857, 7.22949228009884, 0.09738978032038702
9.223712195016034, 9.37865595416837, 7.22949228009884, 8.032769200109822, 0.14914192750487398
9.223712195016034, 9.37865595416837, 8.032769200109822, 8.836046120120804, 0.1349192320934814
9.223712195016034, 9.37865595416837, 8.836046120120804, 9.639323040131785, 0.17514796011687864
9.223712195016034, 9.37865595416837, 9.639323040131785, 10.442599960142768, 0.10542189724621932
9.223712195016034, 9.37865595416837, 10.442599960142768, 11.24587688015375, 0.057034546613858504
9.223712195016034, 9.37865595416837, 11.24587688015375, 12.049153800164733, 0.01994715652853939
9.223712195016034, 9.37865595416837, 12.049153800164733, 12.852430720175715, 0.006576485756889849
9.223712195016034, 9.37865595416837, 12.852430720175715, 13.655707640186696, 0.004525941124704827
9.223712195016034, 9.37865595416837, 13.655707640186696, 14.45898456019768, 0.0
9.223712195016034, 9.37865595416837, 14.45898456019768, 15.262261480208661, 0.0
9.223712195016034, 9.37865595416837, 15.262261480208661, 16.065538400219644, 0.0
9.37865595416837, 9.533599713320704, 0.0, 0.8032769200109822, 0.004621401946542176
9.37865595416837, 9.533599713320704, 0.8032769200109822, 1.6065538400219643, 0.0038408620922657302
9.37865595416837, 9.533599713320704, 1.6065538400219643, 2.4098307600329463, 0.01596835243656643
9.37865595416837, 9.533599713320704, 2.4098307600329463, 3.2131076800439287, 0.00466338649509023
9.37865595416837, 9.533599713320704, 3.2131076800439287, 4.016384600054911, 0.03893293811544483
9.37865595416837, 9.533599713320704, 4.016384600054911, 4.8196615200658925, 0.03365419099944156
9.37865595416837, 9.533599713320704, 4.8196615200658925, 5.622938440076875, 0.06260896619887969
9.37865595416837, 9.533599713320704, 5.622938440076875, 6.426215360087857, 0.09139084279772677
9.37865595416837, 9.533599713320704, 6.426215360087857, 7.22949228009884, 0.10196461118677094
9.37865595416837, 9.533599713320704, 7.22949228009884, 8.032769200109822, 0.1125763390714485
9.37865595416837, 9.533599713320704, 8.032769200109822, 8.836046120120804, 0.1490080963004811
9.37865595416837, 9.533599713320704, 8.836046120120804, 9.639323040131785, 0.13503548259027753
9.37865595416837, 9.533599713320704, 9.639323040131785, 10.442599960142768, 0.13349949863646873
9.37865595416837, 9.533599713320704, 10.442599960142768, 11.24587688015375, 0.07490343781313802
9.37865595416837, 9.533599713320704, 11.24587688015375, 12.049153800164733, 0.02636228687350331
9.37865595416837, 9.533599713320704, 12.049153800164733, 12.852430720175715, 0.008924028385948416
9.37865595416837, 9.533599713320704, 12.852430720175715, 13.655707640186696, 0.001656067738876826
9.37865595416837, 9.533599713320704, 13.655707640186696, 14.45898456019768, 0.0003892103211292558
9.37865595416837, 9.533599713320704, 14.45898456019768, 15.262261480208661, 0.0
9.37865595416837, 9.533599713320704, 15.262261480208661, 16.065538400219644, 0.0
9.533599713320704, 9.68854347247304, 0.0, 0.8032769200109822, 0.0068553907607679185
9.533599713320704, 9.68854347247304, 0.8032769200109822, 1.6065538400219643, 0.001806079300145092
9.533599713320704, 9.68854347247304, 1.6065538400219643, 2.4098307600329463, 0.0029218002261656444
9.533599713320704, 9.68854347247304, 2.4098307600329463, 3.2131076800439287, 0.0050019621305060795
9.533599713320704, 9.68854347247304, 3.2131076800439287, 4.016384600054911, 0.017554444789030284
9.533599713320704, 9.68854347247304, 4.016384600054911, 4.8196615200658925, 0.03543746844395946
9.533599713320704, 9.68854347247304, 4.8196615200658925, 5.622938440076875, 0.04450074814761617
9.533599713320704, 9.68854347247304, 5.622938440076875, 6.426215360087857, 0.0920747280842033
9.533599713320704, 9.68854347247304, 6.426215360087857, 7.22949228009884, 0.09170521543499817
9.533599713320704, 9.68854347247304, 7.22949228009884, 8.032769200109822, 0.10600924091875101
9.533599713320704, 9.68854347247304, 8.032769200109822, 8.836046120120804, 0.12807186627039302
9.533599713320704, 9.68854347247304, 8.836046120120804, 9.639323040131785, 0.18211044088130318
9.533599713320704, 9.68854347247304, 9.639323040131785, 10.442599960142768, 0.13527044594403423
9.533599713320704, 9.68854347247304, 10.442599960142768, 11.24587688015375, 0.07807547425714412
9.533599713320704, 9.68854347247304, 11.24587688015375, 12.049153800164733, 0.0548500690533636
9.533599713320704, 9.68854347247304, 12.049153800164733, 12.852430720175715, 0.015451907848290569
9.533599713320704, 9.68854347247304, 12.852430720175715, 13.655707640186696, 0.0003734512889861448
9.533599713320704, 9.68854347247304, 13.655707640186696, 14.45898456019768, 0.0019292662203419936
9.533599713320704, 9.68854347247304, 14.45898456019768, 15.262261480208661, 0.0
9.533599713320704, 9.68854347247304, 15.262261480208661, 16.065538400219644, 0.0
9.68854347247304, 9.843487231625373, 0.0, 0.8032769200109822, 0.0030577915142945516
9.68854347247304, 9.843487231625373, 0.8032769200109822, 1.6065538400219643, 0.0018858588927773176
9.68854347247304, 9.843487231625373, 1.6065538400219643, 2.4098307600329463, 0.00695313635846185
9.68854347247304, 9.843487231625373, 2.4098307600329463, 3.2131076800439287, 0.004089453915791942
9.68854347247304, 9.843487231625373, 3.2131076800439287, 4.016384600054911, 0.006341377641721907
9.68854347247304, 9.843487231625373, 4.016384600054911, 4.8196615200658925, 0.028026406068544844
9.68854347247304, 9.843487231625373, 4.8196615200658925, 5.622938440076875, 0.05586682171344936
9.68854347247304, 9.843487231625373, 5.622938440076875, 6.426215360087857, 0.08090286659669985
9.68854347247304, 9.843487231625373, 6.426215360087857, 7.22949228009884, 0.09461403719960094
9.68854347247304, 9.843487231625373, 7.22949228009884, 8.032769200109822, 0.11534142210056292
9.68854347247304, 9.843487231625373, 8.032769200109822, 8.836046120120804, 0.12968980148674455
9.68854347247304, 9.843487231625373, 8.836046120120804, 9.639323040131785, 0.14899428361268152
9.68854347247304, 9.843487231625373, 9.639323040131785, 10.442599960142768, 0.15706743639480372
9.68854347247304, 9.843487231625373, 10.442599960142768, 11.24587688015375, 0.10156425846483533
9.68854347247304, 9.843487231625373, 11.24587688015375, 12.049153800164733, 0.041923976311536514
9.68854347247304, 9.843487231625373, 12.049153800164733, 12.852430720175715, 0.014933268456268795
9.68854347247304, 9.843487231625373, 12.852430720175715, 13.655707640186696, 0.008224614877780083
9.68854347247304, 9.843487231625373, 13.655707640186696, 14.45898456019768, 0.0005231883934439219
9.68854347247304, 9.843487231625373, 14.45898456019768, 15.262261480208661, 0.0
9.68854347247304, 9.843487231625373, 15.262261480208661, 16.065538400219644, 0.0
9.843487231625373, 9.998430990777708, 0.0, 0.8032769200109822, 0.005695740000218137
9.843487231625373, 9.998430990777708, 0.8032769200109822, 1.6065538400219643, 0.0008627055431969336
9.843487231625373, 9.998430990777708, 1.6065538400219643, 2.4098307600329463, 0.00286430513618197
9.843487231625373, 9.998430990777708, 2.4098307600329463, 3.2131076800439287, 0.003544059123906689
9.843487231625373, 9.998430990777708, 3.2131076800439287, 4.016384600054911, 0.009041953929923815
9.843487231625373, 9.998430990777708, 4.016384600054911, 4.8196615200658925, 0.018830489343876274
9.843487231625373, 9.998430990777708, 4.8196615200658925, 5.622938440076875, 0.04404504101169915
9.843487231625373, 9.998430990777708, 5.622938440076875, 6.426215360087857, 0.07081230065591185
9.843487231625373, 9.998430990777708, 6.426215360087857, 7.22949228009884, 0.09814122446817145
9.843487231625373, 9.998430990777708, 7.22949228009884, 8.032769200109822, 0.09789588165489253
9.843487231625373, 9.998430990777708, 8.032769200109822, 8.836046120120804, 0.11046139186336744
9.843487231625373, 9.998430990777708, 8.836046120120804, 9.639323040131785, 0.1476524852282671
9.843487231625373, 9.998430990777708, 9.639323040131785, 10.442599960142768, 0.17125315654300668
9.843487231625373, 9.998430990777708, 10.442599960142768, 11.24587688015375, 0.10871167686258838
9.843487231625373, 9.998430990777708, 11.24587688015375, 12.049153800164733, 0.0660339911117678
9.843487231625373, 9.998430990777708, 12.049153800164733, 12.852430720175715, 0.03291803817031096
9.843487231625373, 9.998430990777708, 12.852430720175715, 13.655707640186696, 0.009569570794284811
9.843487231625373, 9.998430990777708, 13.655707640186696, 14.45898456019768, 0.0012457144958162166
9.843487231625373, 9.998430990777708, 14.45898456019768, 15.262261480208661, 0.0004202740626119195
9.843487231625373, 9.998430990777708, 15.262261480208661, 16.065538400219644, 0.0
9.998430990777708, 10.153374749930043, 0.0, 0.8032769200109822, 0.004463701021833088
9.998430990777708, 10.153374749930043, 0.8032769200109822, 1.6065538400219643, 0.0
9.998430990777708, 10.153374749930043, 1.6065538400219643, 2.4098307600329463, 0.004340086489762128
9.998430990777708, 10.153374749930043, 2.4098307600329463, 3.2131076800439287, 0.01375955429108495
9.998430990777708, 10.153374749930043, 3.2131076800439287, 4.016384600054911, 0.009546179219023761
9.998430990777708, 10.153374749930043, 4.016384600054911, 4.8196615200658925, 0.019707181299370262
9.998430990777708, 10.153374749930043, 4.8196615200658925, 5.622938440076875, 0.01756782700993342
9.998430990777708, 10.153374749930043, 5.622938440076875, 6.426215360087857, 0.05121730067727559
9.998430990777708, 10.153374749930043, 6.426215360087857, 7.22949228009884, 0.08238759149887341
9.998430990777708, 10.153374749930043, 7.22949228009884, 8.032769200109822, 0.10835490383106754
9.998430990777708, 10.153374749930043, 8.032769200109822, 8.836046120120804, 0.11369065498991301
9.998430990777708, 10.153374749930043, 8.836046120120804, 9.639323040131785, 0.14428416186865964
9.998430990777708, 10.153374749930043, 9.639323040131785, 10.442599960142768, 0.1577329656452449
9.998430990777708, 10.153374749930043, 10.442599960142768, 11.24587688015375, 0.14294363130096238
9.998430990777708, 10.153374749930043, 11.24587688015375, 12.049153800164733, 0.09412268911811425
9.998430990777708, 10.153374749930043, 12.049153800164733, 12.852430720175715, 0.027558010202421112
9.998430990777708, 10.153374749930043, 12.852430720175715, 13.655707640186696, 0.006136191102437462
9.998430990777708, 10.153374749930043, 13.655707640186696, 14.45898456019768, 0.0019072194945928091
9.998430990777708, 10.153374749930043, 14.45898456019768, 15.262261480208661, 0.00028015093943017775
9.998430990777708, 10.153374749930043, 15.262261480208661, 16.065538400219644, 0.0
10.153374749930043, 10.308318509082376, 0.0, 0.8032769200109822, 0.0
10.153374749930043, 10.308318509082376, 0.8032769200109822, 1.6065538400219643, 0.0
10.153374749930043, 10.308318509082376, 1.6065538400219643, 2.4098307600329463, 0.0
10.153374749930043, 10.308318509082376, 2.4098307600329463, 3.2131076800439287, 0.006807334580868041
10.153374749930043, 10.308318509082376, 3.2131076800439287, 4.016384600054911, 0.005022704049978784
10.153374749930043, 10.308318509082376, 4.016384600054911, 4.8196615200658925, 0.021006929887144615
10.153374749930043, 10.308318509082376, 4.8196615200658925, 5.622938440076875, 0.02476584588804386
10.153374749930043, 10.308318509082376, 5.622938440076875, 6.426215360087857, 0.04309637982160884
10.153374749930043, 10.308318509082376, 6.426215360087857, 7.22949228009884, 0.07233420219351946
10.153374749930043, 10.308318509082376, 7.22949228009884, 8.032769200109822, 0.09357012320388047
10.153374749930043, 10.308318509082376, 8.032769200109822, 8.836046120120804, 0.12038941298159608
10.153374749930043, 10.308318509082376, 8.836046120120804, 9.639323040131785, 0.15178044840379779
10.153374749930043, 10.308318509082376, 9.639323040131785, 10.442599960142768, 0.14112441265911863
10.153374749930043, 10.308318509082376, 10.442599960142768, 11.24587688015375, 0.17074550740609032
10.153374749930043, 10.308318509082376, 11.24587688015375, 12.049153800164733, 0.09471707886872394
10.153374749930043, 10.308318509082376, 12.049153800164733, 12.852430720175715, 0.042474635022041865
10.153374749930043, 10.308318509082376, 12.852430720175715, 13.655707640186696, 0.011089137334474992
10.153374749930043, 10.308318509082376, 13.655707640186696, 14.45898456019768, 0.001075847699112363
10.153374749930043, 10.308318509082376, 14.45898456019768, 15.262261480208661, 0.0
10.153374749930043, 10.308318509082376, 15.262261480208661, 16.065538400219644, 0.0
10.308318509082376, 10.463262268234711, 0.0, 0.8032769200109822, 0.0
10.308318509082376, 10.463262268234711, 0.8032769200109822, 1.6065538400219643, 0.0
10.308318509082376, 10.463262268234711, 1.6065538400219643, 2.4098307600329463, 0.0
10.308318509082376, 10.463262268234711, 2.4098307600329463, 3.2131076800439287, 0.006674823629831656
10.308318509082376, 10.463262268234711, 3.2131076800439287, 4.016384600054911, 0.001496369370008062
10.308318509082376, 10.463262268234711, 4.016384600054911, 4.8196615200658925, 0.008922330547071857
10.308318509082376, 10.463262268234711, 4.8196615200658925, 5.622938440076875, 0.023274585534964545
10.308318509082376, 10.463262268234711, 5.622938440076875, 6.426215360087857, 0.030718914005754393
10.308318509082376, 10.463262268234711, 6.426215360087857, 7.22949228009884, 0.058055756208206924
10.308318509082376, 10.463262268234711, 7.22949228009884, 8.032769200109822, 0.08009413857756906
10.308318509082376, 10.463262268234711, 8.032769200109822, 8.836046120120804, 0.11643679328839608
10.308318509082376, 10.463262268234711, 8.836046120120804, 9.639323040131785, 0.1432346846995982
10.308318509082376, 10.463262268234711, 9.639323040131785, 10.442599960142768, 0.16781284663181076
10.308318509082376, 10.463262268234711, 10.442599960142768, 11.24587688015375, 0.18039922273778658
10.308318509082376, 10.463262268234711, 11.24587688015375, 12.049153800164733, 0.12157825797302556
10.308318509082376, 10.463262268234711, 12.049153800164733, 12.852430720175715, 0.05096332965050316
10.308318509082376, 10.463262268234711, 12.852430720175715, 13.655707640186696, 0.00961584400668196
10.308318509082376, 10.463262268234711, 13.655707640186696, 14.45898456019768, 0.0
10.308318509082376, 10.463262268234711, 14.45898456019768, 15.262261480208661, 0.0007221031387909057
10.308318509082376, 10.463262268234711, 15.262261480208661, 16.065538400219644, 0.0
10.463262268234711, 10.618206027387046, 0.0, 0.8032769200109822, 0.0005900233351902993
10.463262268234711, 10.618206027387046, 0.8032769200109822, 1.6065538400219643, 0.0
10.463262268234711, 10.618206027387046, 1.6065538400219643, 2.4098307600329463, 0.0010799726847469618
10.463262268234711, 10.618206027387046, 2.4098307600329463, 3.2131076800439287, 0.0010391956621664206
10.463262268234711, 10.618206027387046, 3.2131076800439287, 4.016384600054911, 0.0055846042245700014
10.463262268234711, 10.618206027387046, 4.016384600054911, 4.8196615200658925, 0.003983290489176306
10.463262268234711, 10.618206027387046, 4.8196615200658925, 5.622938440076875, 0.020948777124525877
10.463262268234711, 10.618206027387046, 5.622938440076875, 6.426215360087857, 0.03480840878294982
10.463262268234711, 10.618206027387046, 6.426215360087857, 7.22949228009884, 0.06558983889117898
10.463262268234711, 10.618206027387046, 7.22949228009884, 8.032769200109822, 0.08614121162278464
10.463262268234711, 10.618206027387046, 8.032769200109822, 8.836046120120804, 0.09643025012582535
10.463262268234711, 10.618206027387046, 8.836046120120804, 9.639323040131785, 0.12997625249120281
10.463262268234711, 10.618206027387046, 9.639323040131785, 10.442599960142768, 0.1770635920813693
10.463262268234711, 10.618206027387046, 10.442599960142768, 11.24587688015375, 0.16718036931005525
10.463262268234711, 10.618206027387046, 11.24587688015375, 12.049153800164733, 0.13303696037070312
10.463262268234711, 10.618206027387046, 12.049153800164733, 12.852430720175715, 0.05935535851001738
10.463262268234711, 10.618206027387046, 12.852430720175715, 13.655707640186696, 0.016088043545171855
10.463262268234711, 10.618206027387046, 13.655707640186696, 14.45898456019768, 0.001103850748365571
10.463262268234711, 10.618206027387046, 14.45898456019768, 15.262261480208661, 0.0
10.463262268234711, 10.618206027387046, 15.262261480208661, 16.065538400219644, 0.0
10.618206027387046, 10.773149786539381, 0.0, 0.8032769200109822, 0.0
10.618206027387046, 10.773149786539381, 0.8032769200109822, 1.6065538400219643, 0.0002923716171694934
10.618206027387046, 10.773149786539381, 1.6065538400219643, 2.4098307600329463, 0.0031013459898807817
10.618206027387046, 10.773149786539381, 2.4098307600329463, 3.2131076800439287, 0.0010823902956256229
10.618206027387046, 10.773149786539381, 3.2131076800439287, 4.016384600054911, 0.003220196094357195
10.618206027387046, 10.773149786539381, 4.016384600054911, 4.8196615200658925, 0.007147927533321948
10.618206027387046, 10.773149786539381, 4.8196615200658925, 5.622938440076875, 0.010623429785668933
10.618206027387046, 10.773149786539381, 5.622938440076875, 6.426215360087857, 0.017789722250031077
10.618206027387046, 10.773149786539381, 6.426215360087857, 7.22949228009884, 0.0416073300000699
10.618206027387046, 10.773149786539381, 7.22949228009884, 8.032769200109822, 0.07225350211188804
10.618206027387046, 10.773149786539381, 8.032769200109822, 8.836046120120804, 0.10741307430248362
10.618206027387046, 10.773149786539381, 8.836046120120804, 9.639323040131785, 0.14362282368144438
