# Log Gross Income (lower edge), Log Gross Income (upper edge), Log Gross Wealth (lower edge), Log Gross Wealth (upper edge), Probability
8.758880917559031, 8.913824676711366, 13.655707640186696, 14.45898456019768, 0.003382408690978543
8.758880917559031, 8.913824676711366, 14.45898456019768, 15.262261480208661, 0.0
8.758880917559031, 8.913824676711366, 15.262261480208661, 16.065538400219644, 0.0
8.913824676711366, 9.068768435863701, 0.0, 0.8032769200109822, 0.02018104211621267
8.913824676711366, 9.068768435863701, 0.8032769200109822, 1.6065538400219643, 0.006212229051989911
8.913824676711366, 9.068768435863701, 1.6065538400219643, 2.4098307600329463, 0.03385034911670141
8.913824676711366, 9.068768435863701, 2.4098307600329463, 3.2131076800439287, 0.026341289038918508
8.913824676711366, 9.068768435863701, 3.2131076800439287, 4.016384600054911, 0.04316249358721069
8.913824676711366, 9.068768435863701, 4.016384600054911, 4.8196615200658925, 0.08756532024307162
8.913824676711366, 9.068768435863701, 4.8196615200658925, 5.622938440076875, 0.07690555296923234
8.913824676711366, 9.068768435863701, 5.622938440076875, 6.426215360087857, 0.100225892285326
8.913824676711366, 9.068768435863701, 6.426215360087857, 7.22949228009884, 0.09380908520607495
8.913824676711366, 9.068768435863701, 7.22949228009884, 8.032769200109822, 0.08945724216405496
8.913824676711366, 9.068768435863701, 8.032769200109822, 8.836046120120804, 0.09988581903963577
8.913824676711366, 9.068768435863701, 8.836046120120804, 9.639323040131785, 0.1433779641082753
8.913824676711366, 9.068768435863701, 9.639323040131785, 10.442599960142768, 0.08646308002151461
8.913824676711366, 9.068768435863701, 10.442599960142768, 11.24587688015375, 0.04624188667336379
8.913824676711366, 9.068768435863701, 11.24587688015375, 12.049153800164733, 0.02678689656796462
8.913824676711366, 9.068768435863701, 12.049153800164733, 12.852430720175715, 0.01364354728857179
8.913824676711366, 9.068768435863701, 12.852430720175715, 13.655707640186696, 0.005890310521880901
8.913824676711366, 9.068768435863701, 13.655707640186696, 14.45898456019768, 0.0
8.913824676711366, 9.068768435863701, 14.45898456019768, 15.262261480208661, 0.0
8.913824676711366, 9.068768435863701, 15.262261480208661, 16.065538400219644, 0.0
9.068768435863701, 9.223712195016034, 0.0, 0.8032769200109822, 0.014966011400929525
9.068768435863701, 9.223712195016034, 0.8032769200109822, 1.6065538400219643, 0.007264666090431019
9.068768435863701, 9.223712195016034, 1.6065538400219643, 2.4098307600329463, 0.02428812313693532
9.068768435863701, 9.223712195016034, 2.4098307600329463, 3.2131076800439287, 0.02198025476372281
9.068768435863701, 9.223712195016034, 3.2131076800439287, 4.016384600054911, 0.05599612822592309
9.068768435863701, 9.223712195016034, 4.016384600054911, 4.8196615200658925, 0.05339935218408414
9.068768435863701, 9.223712195016034, 4.8196615200658925, 5.622938440076875, 0.07488270973270758
9.068768435863701, 9.223712195016034, 5.622938440076875, 6.426215360087857, 0.10360886950671219
9.068768435863701, 9.223712195016034, 6.426215360087857, 7.22949228009884, 0.10184813725780208
9.068768435863701, 9.223712195016034, 7.22949228009884, 8.032769200109822, 0.10795701304407897
9.068768435863701, 9.223712195016034, 8.032769200109822, 8.836046120120804, 0.14136239475973106
9.068768435863701, 9.223712195016034, 8.836046120120804, 9.639323040131785, 0.10120362564158415
9.068768435863701, 9.223712195016034, 9.639323040131785, 10.442599960142768, 0.10999912007966244
9.068768435863701, 9.223712195016034, 10.442599960142768, 11.24587688015375, 0.04497802692644001
9.068768435863701, 9.223712195016034, 11.24587688015375, 12.049153800164733, 0.023857476094395928
9.068768435863701, 9.223712195016034, 12.049153800164733, 12.852430720175715, 0.00871619137514996
9.068768435863701, 9.223712195016034, 12.852430720175715, 13.655707640186696, 0.0036918997797097783
9.068768435863701, 9.223712195016034, 13.655707640186696, 14.45898456019768, 0.0
9.068768435863701, 9.223712195016034, 14.45898456019768, 15.262261480208661, 0.0
9.068768435863701, 9.223712195016034, 15.262261480208661, 16.065538400219644, 0.0
9.223712195016034, 9.37865595416837, 0.0, 0.8032769200109822, 0.017399865933292204
9.223712195016034, 9.37865595416837, 0.8032769200109822, 1.6065538400219643, 0.008521143758966183
9.223712195016034, 9.37865595416837, 1.6065538400219643, 2.4098307600329463, 0.033222779416393344
9.223712195016034, 9.37865595416837, 2.4098307600329463, 3.2131076800439287, 0.007382775702502645
9.223712195016034, 9.37865595416837, 3.2131076800439287, 4.016384600054911, 0.04412301747575542
9.223712195016034, 9.37865595416837, 4.016384600054911, 4.8196615200658925, 0.049603387775089346
9.223712195016034, 9.37865595416837, 4.8196615200658925, 5.622938440076875, 0.07071291464522893
9.223712195016034, 9.37865595416837, 5.622938440076875, 6.426215360087857, 0.09198519207440435
9.223712195016034, 9.37865595416837, 6.426215360087857, 7.22949228009884, 0.09734332631679009
9.223712195016034, 9.37865595416837, 7.22949228009884, 8.032769200109822, 0.1347174920821457
9.223712195016034, 9.37865595416837, 8.032769200109822, 8.836046120120804, 0.11814268828075744
9.223712195016034, 9.37865595416837, 8.836046120120804, 9.639323040131785, 0.15752676206266858
9.223712195016034, 9.37865595416837, 9.639323040131785, 10.442599960142768, 0.09382713004185972
9.223712195016034, 9.37865595416837, 10.442599960142768, 11.24587688015375, 0.048880824140713736
9.223712195016034, 9.37865595416837, 11.24587688015375, 12.049153800164733, 0.0170954887566671
9.223712195016034, 9.37865595416837, 12.049153800164733, 12.852430720175715, 0.00563630400926744
9.223712195016034, 9.37865595416837, 12.852430720175715, 13.655707640186696, 0.0038789075274978145
9.223712195016034, 9.37865595416837, 13.655707640186696, 14.45898456019768, 0.0
9.223712195016034, 9.37865595416837, 14.45898456019768, 15.262261480208661, 0.0
9.223712195016034, 9.37865595416837, 15.262261480208661, 16.065538400219644, 0.0
9.37865595416837, 9.533599713320704, 0.0, 0.8032769200109822, 0.02024324768568055
9.37865595416837, 9.533599713320704, 0.8032769200109822, 1.6065538400219643, 0.005946890585037193
9.37865595416837, 9.533599713320704, 1.6065538400219643, 2.4098307600329463, 0.023822260081744945
9.37865595416837, 9.533599713320704, 2.4098307600329463, 3.2131076800439287, 0.013795023090047907
9.37865595416837, 9.533599713320704, 3.2131076800439287, 4.016384600054911, 0.032608513633059236
9.37865595416837, 9.533599713320704, 4.016384600054911, 4.8196615200658925, 0.0503296649785438
9.37865595416837, 9.533599713320704, 4.8196615200658925, 5.622938440076875, 0.07305325929280332
9.37865595416837, 9.533599713320704, 5.622938440076875, 6.426215360087857, 0.10932604987126159
9.37865595416837, 9.533599713320704, 6.426215360087857, 7.22949228009884, 0.1185878096060922
9.37865595416837, 9.533599713320704, 7.22949228009884, 8.032769200109822, 0.10610841242370198
9.37865595416837, 9.533599713320704, 8.032769200109822, 8.836046120120804, 0.1355437448601246
9.37865595416837, 9.533599713320704, 8.836046120120804, 9.639323040131785, 0.1121475592800134
9.37865595416837, 9.533599713320704, 9.639323040131785, 10.442599960142768, 0.1086114213650092
9.37865595416837, 9.533599713320704, 10.442599960142768, 11.24587688015375, 0.060501930946586666
9.37865595416837, 9.533599713320704, 11.24587688015375, 12.049153800164733, 0.02074305815765734
9.37865595416837, 9.533599713320704, 12.049153800164733, 12.852430720175715, 0.007021835423404346
9.37865595416837, 9.533599713320704, 12.852430720175715, 13.655707640186696, 0.0013030701617570645
9.37865595416837, 9.533599713320704, 13.655707640186696, 14.45898456019768, 0.0003062485574747013
9.37865595416837, 9.533599713320704, 14.45898456019768, 15.262261480208661, 0.0
9.37865595416837, 9.533599713320704, 15.262261480208661, 16.065538400219644, 0.0
9.533599713320704, 9.68854347247304, 0.0, 0.8032769200109822, 0.014873265254254874
9.533599713320704, 9.68854347247304, 0.8032769200109822, 1.6065538400219643, 0.006519499476978327
9.533599713320704, 9.68854347247304, 1.6065538400219643, 2.4098307600329463, 0.007755748419947502
9.533599713320704, 9.68854347247304, 2.4098307600329463, 3.2131076800439287, 0.010632935466222331
9.533599713320704, 9.68854347247304, 3.2131076800439287, 4.016384600054911, 0.03255262644025431
9.533599713320704, 9.68854347247304, 4.016384600054911, 4.8196615200658925, 0.04936209333740162
9.533599713320704, 9.68854347247304, 4.8196615200658925, 5.622938440076875, 0.05914063932796491
9.533599713320704, 9.68854347247304, 5.622938440076875, 6.426215360087857, 0.10624307923218873
9.533599713320704, 9.68854347247304, 6.426215360087857, 7.22949228009884, 0.09716911207349473
9.533599713320704, 9.68854347247304, 7.22949228009884, 8.032769200109822, 0.11341970331066518
9.533599713320704, 9.68854347247304, 8.032769200109822, 8.836046120120804, 0.10804046387544455
9.533599713320704, 9.68854347247304, 8.836046120120804, 9.639323040131785, 0.15604472224614746
9.533599713320704, 9.68854347247304, 9.639323040131785, 10.442599960142768, 0.11447794364567215
9.533599713320704, 9.68854347247304, 10.442599960142768, 11.24587688015375, 0.06511931941686047
9.533599713320704, 9.68854347247304, 11.24587688015375, 12.049153800164733, 0.04376062396071596
9.533599713320704, 9.68854347247304, 12.049153800164733, 12.852430720175715, 0.013028128121408758
9.533599713320704, 9.68854347247304, 12.852430720175715, 13.655707640186696, 0.0003016676571506922
9.533599713320704, 9.68854347247304, 13.655707640186696, 14.45898456019768, 0.0015584287372271799
9.533599713320704, 9.68854347247304, 14.45898456019768, 15.262261480208661, 0.0
9.533599713320704, 9.68854347247304, 15.262261480208661, 16.065538400219644, 0.0
9.68854347247304, 9.843487231625373, 0.0, 0.8032769200109822, 0.007166767192948226
9.68854347247304, 9.843487231625373, 0.8032769200109822, 1.6065538400219643, 0.003087344718655777
9.68854347247304, 9.843487231625373, 1.6065538400219643, 2.4098307600329463, 0.013710067121655081
9.68854347247304, 9.843487231625373, 2.4098307600329463, 3.2131076800439287, 0.009734304929336177
9.68854347247304, 9.843487231625373, 3.2131076800439287, 4.016384600054911, 0.023245743611256055
9.68854347247304, 9.843487231625373, 4.016384600054911, 4.8196615200658925, 0.042800742488065105
9.68854347247304, 9.843487231625373, 4.8196615200658925, 5.622938440076875, 0.06523833714959663
9.68854347247304, 9.843487231625373, 5.622938440076875, 6.426215360087857, 0.09941172943239791
9.68854347247304, 9.843487231625373, 6.426215360087857, 7.22949228009884, 0.11252289890737101
9.68854347247304, 9.843487231625373, 7.22949228009884, 8.032769200109822, 0.11630798041707394
9.68854347247304, 9.843487231625373, 8.032769200109822, 8.836046120120804, 0.11579102148071974
9.68854347247304, 9.843487231625373, 8.836046120120804, 9.639323040131785, 0.12254454463968327
9.68854347247304, 9.843487231625373, 9.639323040131785, 10.442599960142768, 0.13522861749080314
9.68854347247304, 9.843487231625373, 10.442599960142768, 11.24587688015375, 0.08149149426111205
9.68854347247304, 9.843487231625373, 11.24587688015375, 12.049153800164733, 0.03304991459504895
9.68854347247304, 9.843487231625373, 12.049153800164733, 12.852430720175715, 0.011772338659794785
9.68854347247304, 9.843487231625373, 12.852430720175715, 13.655707640186696, 0.0064837079686308596
9.68854347247304, 9.843487231625373, 13.655707640186696, 14.45898456019768, 0.0004124449358512854
9.68854347247304, 9.843487231625373, 14.45898456019768, 15.262261480208661, 0.0
9.68854347247304, 9.843487231625373, 15.262261480208661, 16.065538400219644, 0.0
9.843487231625373, 9.998430990777708, 0.0, 0.8032769200109822, 0.008740668488201141
9.843487231625373, 9.998430990777708, 0.8032769200109822, 1.6065538400219643, 0.0006696920169086589
9.843487231625373, 9.998430990777708, 1.6065538400219643, 2.4098307600329463, 0.014581434284846255
9.843487231625373, 9.998430990777708, 2.4098307600329463, 3.2131076800439287, 0.012137866597349846
9.843487231625373, 9.998430990777708, 3.2131076800439287, 4.016384600054911, 0.01467010081041852
9.843487231625373, 9.998430990777708, 4.016384600054911, 4.8196615200658925, 0.02895816959794186
9.843487231625373, 9.998430990777708, 4.8196615200658925, 5.622938440076875, 0.058513145405595
9.843487231625373, 9.998430990777708, 5.622938440076875, 6.426215360087857, 0.08387659324970505
9.843487231625373, 9.998430990777708, 6.426215360087857, 7.22949228009884, 0.11215948617233995
9.843487231625373, 9.998430990777708, 7.22949228009884, 8.032769200109822, 0.11796015430543591
9.843487231625373, 9.998430990777708, 8.032769200109822, 8.836046120120804, 0.1158344718827558
9.843487231625373, 9.998430990777708, 8.836046120120804, 9.639323040131785, 0.12283852426185243
9.843487231625373, 9.998430990777708, 9.639323040131785, 10.442599960142768, 0.13729605234658004
9.843487231625373, 9.998430990777708, 10.442599960142768, 11.24587688015375, 0.08622837416960391
9.843487231625373, 9.998430990777708, 11.24587688015375, 12.049153800164733, 0.05126017450669537
9.843487231625373, 9.998430990777708, 12.049153800164733, 12.852430720175715, 0.0255532696512644
9.843487231625373, 9.998430990777708, 12.852430720175715, 13.655707640186696, 0.007428566115880233
9.843487231625373, 9.998430990777708, 13.655707640186696, 14.45898456019768, 0.0009670101922656574
9.843487231625373, 9.998430990777708, 14.45898456019768, 15.262261480208661, 0.000326245944360095
9.843487231625373, 9.998430990777708, 15.262261480208661, 16.065538400219644, 0.0
9.998430990777708, 10.153374749930043, 0.0, 0.8032769200109822, 0.007401291189259294
9.998430990777708, 10.153374749930043, 0.8032769200109822, 1.6065538400219643, 0.0038581926040228962
9.998430990777708, 10.153374749930043, 1.6065538400219643, 2.4098307600329463, 0.012032678044777501
9.998430990777708, 10.153374749930043, 2.4098307600329463, 3.2131076800439287, 0.01433280501042419
9.998430990777708, 10.153374749930043, 3.2131076800439287, 4.016384600054911, 0.017888715925443256
9.998430990777708, 10.153374749930043, 4.016384600054911, 4.8196615200658925, 0.03357259399366444
9.998430990777708, 10.153374749930043, 4.8196615200658925, 5.622938440076875, 0.037494033697442516
9.998430990777708, 10.153374749930043, 5.622938440076875, 6.426215360087857, 0.09673194848557683
9.998430990777708, 10.153374749930043, 6.426215360087857, 7.22949228009884, 0.08911879373884136
9.998430990777708, 10.153374749930043, 7.22949228009884, 8.032769200109822, 0.12528045061872506
9.998430990777708, 10.153374749930043, 8.032769200109822, 8.836046120120804, 0.11888034715405398
9.998430990777708, 10.153374749930043, 8.836046120120804, 9.639323040131785, 0.12137750544481136
9.998430990777708, 10.153374749930043, 9.639323040131785, 10.442599960142768, 0.12322396635649394
9.998430990777708, 10.153374749930043, 10.442599960142768, 11.24587688015375, 0.10304741541197623
9.998430990777708, 10.153374749930043, 11.24587688015375, 12.049153800164733, 0.06549249897316989
9.998430990777708, 10.153374749930043, 12.049153800164733, 12.852430720175715, 0.024283902611230396
9.998430990777708, 10.153374749930043, 12.852430720175715, 13.655707640186696, 0.004410609170080795
9.998430990777708, 10.153374749930043, 13.655707640186696, 14.45898456019768, 0.0013708829552043168
9.998430990777708, 10.153374749930043, 14.45898456019768, 15.262261480208661, 0.0002013686148018863
9.998430990777708, 10.153374749930043, 15.262261480208661, 16.065538400219644, 0.0
10.153374749930043, 10.308318509082376, 0.0, 0.8032769200109822, 0.0025043370949131174
10.153374749930043, 10.308318509082376, 0.8032769200109822, 1.6065538400219643, 0.001718326977353239
10.153374749930043, 10.308318509082376, 1.6065538400219643, 2.4098307600329463, 0.006487236764412008
10.153374749930043, 10.308318509082376, 2.4098307600329463, 3.2131076800439287, 0.01152141754227727
10.153374749930043, 10.308318509082376, 3.2131076800439287, 4.016384600054911, 0.019080456786601148
10.153374749930043, 10.308318509082376, 4.016384600054911, 4.8196615200658925, 0.026438069915355092
10.153374749930043, 10.308318509082376, 4.8196615200658925, 5.622938440076875, 0.03659466674927791
10.153374749930043, 10.308318509082376, 5.622938440076875, 6.426215360087857, 0.07484516217980028
10.153374749930043, 10.308318509082376, 6.426215360087857, 7.22949228009884, 0.09697290137103688
10.153374749930043, 10.308318509082376, 7.22949228009884, 8.032769200109822, 0.12057274580247947
10.153374749930043, 10.308318509082376, 8.032769200109822, 8.836046120120804, 0.11456627519156727
10.153374749930043, 10.308318509082376, 8.836046120120804, 9.639323040131785, 0.13211310852614241
10.153374749930043, 10.308318509082376, 9.639323040131785, 10.442599960142768, 0.11545943319765734
10.153374749930043, 10.308318509082376, 10.442599960142768, 11.24587688015375, 0.13058156326014153
10.153374749930043, 10.308318509082376, 11.24587688015375, 12.049153800164733, 0.07028553947145533
10.153374749930043, 10.308318509082376, 12.049153800164733, 12.852430720175715, 0.031295534273940995
10.153374749930043, 10.308318509082376, 12.852430720175715, 13.655707640186696, 0.00817053465767056
10.153374749930043, 10.308318509082376, 13.655707640186696, 14.45898456019768, 0.0007926902379182105
10.153374749930043, 10.308318509082376, 14.45898456019768, 15.262261480208661, 0.0
10.153374749930043, 10.308318509082376, 15.262261480208661, 16.065538400219644, 0.0
10.308318509082376, 10.463262268234711, 0.0, 0.8032769200109822, 0.0021353330711267196
10.308318509082376, 10.463262268234711, 0.8032769200109822, 1.6065538400219643, 0.00043906219849364203
10.308318509082376, 10.463262268234711, 1.6065538400219643, 2.4098307600329463, 0.001384219219317303
10.308318509082376, 10.463262268234711, 2.4098307600329463, 3.2131076800439287, 0.005462586409237767
10.308318509082376, 10.463262268234711, 3.2131076800439287, 4.016384600054911, 0.0038671667433562693
10.308318509082376, 10.463262268234711, 4.016384600054911, 4.8196615200658925, 0.014241212057228027
10.308318509082376, 10.463262268234711, 4.8196615200658925, 5.622938440076875, 0.03647578418317528
10.308318509082376, 10.463262268234711, 5.622938440076875, 6.426215360087857, 0.06179242869471817
10.308318509082376, 10.463262268234711, 6.426215360087857, 7.22949228009884, 0.0954959049548937
10.308318509082376, 10.463262268234711, 7.22949228009884, 8.032769200109822, 0.11710006482295486
10.308318509082376, 10.463262268234711, 8.032769200109822, 8.836046120120804, 0.12667803790161114
10.308318509082376, 10.463262268234711, 8.836046120120804, 9.639323040131785, 0.13246067999345673
10.308318509082376, 10.463262268234711, 9.639323040131785, 10.442599960142768, 0.1288141457287593
10.308318509082376, 10.463262268234711, 10.442599960142768, 11.24587688015375, 0.137623232745147
10.308318509082376, 10.463262268234711, 11.24587688015375, 12.049153800164733, 0.09115927597410507
10.308318509082376, 10.463262268234711, 12.049153800164733, 12.852430720175715, 0.036655108644427524
10.308318509082376, 10.463262268234711, 12.852430720175715, 13.655707640186696, 0.00768719682418929
10.308318509082376, 10.463262268234711, 13.655707640186696, 14.45898456019768, 0.0
10.308318509082376, 10.463262268234711, 14.45898456019768, 15.262261480208661, 0.00052855983380215
10.308318509082376, 10.463262268234711, 15.262261480208661, 16.065538400219644, 0.0
10.463262268234711, 10.618206027387046, 0.0, 0.8032769200109822, 0.0022483789940289816
10.463262268234711, 10.618206027387046, 0.8032769200109822, 1.6065538400219643, 0.002607680379840676
10.463262268234711, 10.618206027387046, 1.6065538400219643, 2.4098307600329463, 0.007808355628657125
10.463262268234711, 10.618206027387046, 2.4098307600329463, 3.2131076800439287, 0.0025991468749639113
10.463262268234711, 10.618206027387046, 3.2131076800439287, 4.016384600054911, 0.006358713510472363
10.463262268234711, 10.618206027387046, 4.016384600054911, 4.8196615200658925, 0.008568649989368377
10.463262268234711, 10.618206027387046, 4.8196615200658925, 5.622938440076875, 0.024296638925188744
10.463262268234711, 10.618206027387046, 5.622938440076875, 6.426215360087857, 0.0633398922891686
10.463262268234711, 10.618206027387046, 6.426215360087857, 7.22949228009884, 0.09867643785408305
10.463262268234711, 10.618206027387046, 7.22949228009884, 8.032769200109822, 0.11543353053727973
10.463262268234711, 10.618206027387046, 8.032769200109822, 8.836046120120804, 0.11753314718713861
10.463262268234711, 10.618206027387046, 8.836046120120804, 9.639323040131785, 0.13075779510975677
10.463262268234711, 10.618206027387046, 9.639323040131785, 10.442599960142768, 0.13447369364905298
10.463262268234711, 10.618206027387046, 10.442599960142768, 11.24587688015375, 0.13281683540334
10.463262268234711, 10.618206027387046, 11.24587688015375, 12.049153800164733, 0.09736532198927356
10.463262268234711, 10.618206027387046, 12.049153800164733, 12.852430720175715, 0.042463005512130884
10.463262268234711, 10.618206027387046, 12.852430720175715, 13.655707640186696, 0.011864234906072305
10.463262268234711, 10.618206027387046, 13.655707640186696, 14.45898456019768, 0.0007885412601831999
10.463262268234711, 10.618206027387046, 14.45898456019768, 15.262261480208661, 0.0
10.463262268234711, 10.618206027387046, 15.262261480208661, 16.065538400219644, 0.0
10.618206027387046, 10.773149786539381, 0.0, 0.8032769200109822, 0.000404302204690533
10.618206027387046, 10.773149786539381, 0.8032769200109822, 1.6065538400219643, 0.0
10.618206027387046, 10.773149786539381, 1.6065538400219643, 2.4098307600329463, 0.0014095880586718816
10.618206027387046, 10.773149786539381, 2.4098307600329463, 3.2131076800439287, 0.003258030909254477
10.618206027387046, 10.773149786539381, 3.2131076800439287, 4.016384600054911, 0.001462505413832387
10.618206027387046, 10.773149786539381, 4.016384600054911, 4.8196615200658925, 0.010195622795114689
10.618206027387046, 10.773149786539381, 4.8196615200658925, 5.622938440076875, 0.01684808349320997
10.618206027387046, 10.773149786539381, 5.622938440076875, 6.426215360087857, 0.04065122236629375
10.618206027387046, 10.773149786539381, 6.426215360087857, 7.22949228009884, 0.06970569490008426
10.618206027387046, 10.773149786539381, 7.22949228009884, 8.032769200109822, 0.09591970874517736
